Wall time,Step,Value
1723292027.5556493,0,20.9968204498291
1723292155.7710524,100,27.65394401550293
1723292280.0354712,200,21.537391662597656
1723292403.8918884,300,18.112022399902344
1723292529.7768412,400,13.396263122558594
1723292653.1128283,500,11.534194946289062
1723292793.1354206,600,10.35953140258789
1723292918.4511435,700,10.619749069213867
1723293043.9895165,800,9.331878662109375
1723293168.8078535,900,9.293397903442383
1723293293.1997278,1000,9.664772033691406
1723293493.8660548,1100,9.543586730957031
1723293622.0923488,1200,9.820317268371582
1723293748.2310731,1300,10.16843032836914
1723293872.674302,1400,10.940530776977539
1723293997.631699,1500,11.233538627624512
1723294127.786634,1600,12.292682647705078
1723294254.9119985,1700,11.420625686645508
1723294381.0912464,1800,11.377127647399902
1723294506.9709506,1900,12.087751388549805
1723294632.3536513,2000,12.18736743927002
1723294828.0811062,2100,12.423124313354492
1723294953.846721,2200,11.999934196472168
1723295079.0680313,2300,12.96855354309082
1723295203.5996768,2400,12.868671417236328
1723295329.5085578,2500,13.0382661819458
1723295458.8142676,2600,12.673449516296387
1723295583.6747386,2700,11.654705047607422
1723295709.498861,2800,12.321342468261719
1723295836.2414706,2900,14.0004243850708
1723295961.6418555,3000,13.741415977478027
1723296159.2519875,3100,13.837175369262695
1723296286.2021623,3200,13.953315734863281
1723296413.1805646,3300,13.925954818725586
1723296537.7551758,3400,13.229166030883789
1723296662.7987561,3500,13.652179718017578
1723296794.148101,3600,14.136517524719238
1723296920.0189695,3700,13.951461791992188
1723297045.2503972,3800,13.89344596862793
1723297171.349157,3900,14.624615669250488
1723297298.5148258,4000,14.375990867614746
1723297493.8314726,4100,15.3402738571167
1723297620.6545434,4200,13.940690994262695
1723297746.61361,4300,14.595890045166016
1723297872.731969,4400,14.842305183410645
1723297998.3650877,4500,14.986161231994629
1723298127.520519,4600,15.449949264526367
1723298254.4094746,4700,14.78875732421875
1723298379.2946804,4800,14.715287208557129
1723298505.8977275,4900,14.397598266601562
1723298634.9976733,5000,14.273956298828125
1723298830.135987,5100,13.890853881835938
1723298956.2383368,5200,14.354181289672852
1723299084.1115892,5300,14.3533296585083
1723299209.8991172,5400,16.127708435058594
1723299333.9653268,5500,14.33515739440918
1723299464.288486,5600,14.524847030639648
1723299593.0060897,5700,15.739303588867188
1723299718.9893377,5800,14.45790958404541
1723299844.2991247,5900,14.958974838256836
1723299970.116568,6000,15.011730194091797
1723300166.8525126,6100,15.070817947387695
1723300293.0054948,6200,16.71031951904297
1723300418.8399324,6300,16.698816299438477
1723300546.0538936,6400,16.129064559936523
1723300673.5496023,6500,16.754989624023438
1723300803.949158,6600,15.566920280456543
1723300928.3815746,6700,14.42726993560791
1723301053.0457923,6800,16.927907943725586
1723301178.8976855,6900,15.894804000854492
1723301305.4648032,7000,16.604419708251953
1723301502.795774,7100,15.282127380371094
1723301630.681261,7200,15.979060173034668
1723301755.349868,7300,15.659402847290039
1723301878.7932353,7400,15.527933120727539
1723302005.9931293,7500,15.130373001098633
1723302130.2776225,7600,15.450921058654785
1723302242.7969394,7700,15.314104080200195
1723302354.723232,7800,15.768762588500977
1723302468.860968,7900,16.698469161987305
1723302580.4431307,8000,14.268054008483887
1723302773.6396961,8100,14.78837776184082
1723302894.9243503,8200,15.294897079467773
1723303017.3603396,8300,15.373617172241211
1723303140.1131501,8400,15.9439058303833
1723303261.8619576,8500,15.143142700195312
1723303391.0664988,8600,15.833063125610352
1723303516.7865412,8700,15.419418334960938
1723303641.2375638,8800,14.99727725982666
1723303766.5483527,8900,17.75094223022461
1723303891.929916,9000,14.715547561645508
1723304084.4196322,9100,14.089147567749023
1723304209.652846,9200,16.915212631225586
1723304333.3881042,9300,15.879575729370117
1723304459.633371,9400,16.375986099243164
1723304583.758739,9500,15.896404266357422
1723304713.1772084,9600,16.29392433166504
1723304839.604944,9700,17.101354598999023
1723304963.8977046,9800,18.42860221862793
1723305087.6393468,9900,16.36747169494629
1723305212.6242452,10000,17.791542053222656
1723305406.4122493,10100,15.835683822631836
1723305531.3881056,10200,17.31277084350586
1723305657.1814818,10300,17.025096893310547
1723305783.974517,10400,19.12540054321289
1723305907.6332567,10500,15.4956636428833
1723306036.350112,10600,18.8569393157959
1723306162.171617,10700,17.11467742919922
1723306285.6287453,10800,15.568174362182617
1723306411.338149,10900,17.844749450683594
1723306536.2188997,11000,17.503536224365234
1723306732.4543383,11100,16.421239852905273
1723306857.8643217,11200,17.318588256835938
1723306982.2303278,11300,18.675575256347656
1723307107.4225287,11400,17.095409393310547
1723307232.825204,11500,15.572596549987793
1723307361.8001409,11600,18.799747467041016
1723307487.2052681,11700,17.9949951171875
1723307613.0618231,11800,18.629840850830078
1723307738.4692993,11900,18.32076644897461
1723307862.737599,12000,19.5945987701416
1723308056.3152974,12100,18.308147430419922
1723308181.4481657,12200,19.393169403076172
1723308306.1021209,12300,20.21600341796875
1723308431.2098868,12400,19.578960418701172
1723308556.3053458,12500,18.78932762145996
1723308686.3245468,12600,20.541330337524414
1723308811.9823546,12700,19.90545654296875
1723308937.424236,12800,19.28116798400879
1723309064.1603355,12900,19.220619201660156
1723309188.3778634,13000,19.43976593017578
1723309383.6461139,13100,19.815214157104492
1723309510.9990368,13200,19.02920150756836
