Wall time,Step,Value
1723070096.1539352,0,9.610567092895508
1723070148.7926877,100,9.756193161010742
1723070193.1342728,200,8.499982833862305
1723070236.6100776,300,5.584659576416016
1723070283.4045022,400,3.554778575897217
1723070327.122077,500,5.073443412780762
1723070377.9044647,600,4.095505714416504
1723070419.4357204,700,4.862463474273682
1723070462.0113523,800,5.281103134155273
1723070504.380555,900,3.327354907989502
1723070546.9972422,1000,3.8026883602142334
1723070598.7231178,1100,2.3391969203948975
1723070640.689666,1200,2.454235076904297
1723070681.861408,1300,1.7322384119033813
1723070727.5380177,1400,2.368377685546875
1723070773.7463634,1500,2.0322177410125732
1723070820.6256285,1600,1.5980448722839355
1723070864.7164938,1700,2.1666316986083984
1723070908.3497875,1800,2.00244140625
1723070954.030459,1900,1.8371949195861816
1723070997.0165813,2000,1.5879384279251099
1723071049.2026129,2100,1.546665072441101
1723071091.6295722,2200,1.700556755065918
1723071133.7148285,2300,2.211376190185547
1723071175.0867968,2400,1.5992238521575928
1723071217.6207929,2500,1.7982969284057617
1723071264.9115798,2600,1.1501717567443848
1723071308.56635,2700,1.449517011642456
1723071351.8407328,2800,1.885742425918579
1723071394.4129171,2900,1.2419896125793457
1723071438.9576323,3000,1.5006818771362305
1723071492.8750327,3100,0.9328650236129761
1723071536.9128563,3200,1.47858726978302
1723071580.1304178,3300,0.6762999892234802
1723071623.2473583,3400,1.0620753765106201
1723071667.1129837,3500,1.6250503063201904
1723071713.980896,3600,0.9039710760116577
1723071758.1841693,3700,0.5739158987998962
1723071802.6955953,3800,0.8447890281677246
1723071847.2422664,3900,1.2264639139175415
1723071891.8707798,4000,1.2486447095870972
1723071944.149374,4100,1.0487746000289917
1723071987.0537677,4200,0.9139042496681213
1723072030.2003765,4300,0.9043273329734802
1723072072.3408365,4400,1.096587896347046
1723072114.9578097,4500,1.0059072971343994
1723072159.7228749,4600,0.9400922060012817
1723072203.260169,4700,0.5145612359046936
1723072247.378922,4800,0.5485560894012451
1723072290.289365,4900,0.9960495829582214
1723072333.5059285,5000,0.8721612691879272
1723072384.2878642,5100,0.6861665844917297
1723072428.6545987,5200,0.844713568687439
1723072471.6202967,5300,1.0221751928329468
1723072512.593449,5400,0.5820724964141846
1723072557.4165874,5500,0.7103524208068848
1723072603.3759604,5600,0.6026566624641418
1723072645.5247834,5700,0.8838986158370972
1723072688.2009788,5800,0.669768214225769
1723072732.258052,5900,0.49495047330856323
1723072775.9548042,6000,0.28498029708862305
1723072826.6637375,6100,0.7150591015815735
1723072869.9359462,6200,0.763664722442627
1723072915.1661468,6300,0.7228782176971436
1723072957.6032114,6400,0.38048896193504333
1723073001.7796772,6500,0.26371127367019653
1723073047.6825824,6600,0.7228041887283325
1723073090.208056,6700,0.8474240899085999
1723073131.1595893,6800,0.818976640701294
1723073173.8564186,6900,0.5245259404182434
1723073216.2349744,7000,0.5224651098251343
1723073266.406473,7100,0.5464852452278137
1723073308.5597167,7200,0.218551903963089
1723073353.9932995,7300,0.7492780089378357
1723073397.46107,7400,0.9372252225875854
1723073439.7264752,7500,0.5804914236068726
1723073485.2806642,7600,0.7172527313232422
1723073530.0615644,7700,0.3424223065376282
1723073573.8956375,7800,0.46968987584114075
1723073615.4166582,7900,0.8702188730239868
1723073659.3823848,8000,0.23732972145080566
1723073712.9152575,8100,0.5063258409500122
1723073758.1948683,8200,0.6139026284217834
1723073801.7309597,8300,0.3166089653968811
1723073844.8264012,8400,0.6565942764282227
1723073886.918703,8500,0.3026156425476074
1723073933.3455205,8600,0.6909631490707397
1723073975.2016997,8700,0.9699198007583618
1723074018.2163613,8800,0.5173248052597046
1723074060.3466127,8900,1.1044062376022339
1723074101.8000932,9000,0.5439080595970154
1723074153.1946692,9100,0.2978610396385193
1723074195.5708928,9200,0.9382995367050171
1723074238.3690588,9300,0.5140657424926758
1723074281.7424095,9400,0.4227471947669983
1723074324.0346448,9500,0.6057497262954712
1723074368.623052,9600,0.5054494738578796
1723074409.4861019,9700,0.5994329452514648
1723074451.198141,9800,0.48445141315460205
1723074492.8181238,9900,1.0299558639526367
1723074534.1098113,10000,0.509299099445343
1723074584.1044781,10100,0.35948559641838074
1723074625.377466,10200,0.3810075521469116
1723074666.159454,10300,0.942071795463562
1723074706.7227716,10400,0.4346226453781128
1723074747.4436977,10500,0.6470577716827393
1723074789.804513,10600,0.23092158138751984
1723074830.4587326,10700,0.3362535834312439
1723074871.1484234,10800,0.4067736864089966
1723074911.9220748,10900,0.3881666660308838
1723074952.899718,11000,0.3009782135486603
1723075003.2302442,11100,0.242218479514122
1723075043.9172513,11200,0.291381299495697
1723075085.0263333,11300,0.20065724849700928
1723075126.2217307,11400,0.34098926186561584
1723075167.051578,11500,0.4272274076938629
1723075210.3296776,11600,0.3124240040779114
1723075250.6225696,11700,0.3073877990245819
1723075290.7074645,11800,0.24835532903671265
1723075330.8828456,11900,0.6547361612319946
1723075371.136479,12000,0.2644311487674713
1723075420.0999634,12100,0.2200896292924881
1723075460.358528,12200,0.5014693737030029
1723075500.7930572,12300,0.4298708140850067
1723075541.3565843,12400,0.249076709151268
1723075581.62091,12500,0.6022781133651733
1723075624.4592528,12600,0.1568220555782318
1723075664.8170748,12700,0.42107826471328735
1723075705.1684709,12800,0.4351286292076111
1723075745.4867363,12900,0.1800629198551178
1723075786.2666078,13000,0.5333225131034851
1723075835.3698008,13100,0.3856458067893982
1723075876.17986,13200,0.3681483864784241
1723075917.2036278,13300,0.5996959805488586
1723075957.9298618,13400,0.33899712562561035
1723075998.562751,13500,0.5053664445877075
1723076041.6259341,13600,0.6483510732650757
1723076082.1738715,13700,0.45289936661720276
1723076123.3655598,13800,0.15988093614578247
1723076164.2407486,13900,0.7673160433769226
1723076204.8746192,14000,0.5974723696708679
1723076253.4364562,14100,0.1689736545085907
1723076294.1679149,14200,0.6319084763526917
1723076334.743744,14300,0.2890479862689972
1723076375.3282096,14400,0.3939167261123657
1723076416.2371187,14500,0.35082846879959106
1723076459.4458845,14600,0.2906514108181
1723076500.2267816,14700,0.36480164527893066
1723076540.8875093,14800,0.1400671899318695
1723076580.9807587,14900,0.2635881304740906
1723076621.6095588,15000,0.552418053150177
1723076670.8565717,15100,0.28079864382743835
1723076711.1006455,15200,0.5183439254760742
1723076751.4581964,15300,0.15424303710460663
1723076791.7251234,15400,0.32384413480758667
1723076832.6296155,15500,0.3988765478134155
1723076875.327381,15600,0.67230224609375
1723076915.840843,15700,0.33227795362472534
1723076956.4727728,15800,0.28150197863578796
1723076997.3912845,15900,0.2811989486217499
1723077037.775579,16000,0.12398196011781693
1723077086.6231112,16100,0.33162158727645874
1723077127.0370839,16200,0.12373796850442886
1723077166.991633,16300,0.11475816369056702
1723077207.212537,16400,0.3571839928627014
1723077253.9862194,16500,0.24702607095241547
1723077299.7178452,16600,0.37608203291893005
1723077340.6463463,16700,0.23477616906166077
1723077381.3288715,16800,0.42224061489105225
1723077421.366406,16900,0.22633376717567444
1723077461.5296967,17000,0.35455554723739624
1723077511.3840075,17100,0.13728341460227966
1723077551.4554718,17200,0.44963157176971436
1723077591.9438498,17300,0.20897069573402405
1723077632.281004,17400,0.14578545093536377
1723077672.546863,17500,0.5612261295318604
1723077715.4490175,17600,0.2563765347003937
1723077756.2781262,17700,0.09954701364040375
1723077797.2263675,17800,0.1101883202791214
1723077837.477264,17900,0.1292138397693634
1723077877.9380383,18000,0.1506006121635437
1723077926.6443937,18100,0.13851316273212433
1723077966.6703393,18200,0.18797537684440613
1723078006.943121,18300,0.24934127926826477
1723078047.2621434,18400,0.4166499674320221
1723078087.8766327,18500,0.24924415349960327
1723078130.3864543,18600,0.29284733533859253
1723078170.4775455,18700,0.16191378235816956
1723078210.9316301,18800,0.15465189516544342
1723078251.5701637,18900,0.1707151085138321
1723078291.665299,19000,0.5270697474479675
1723078341.1163394,19100,0.14491447806358337
1723078381.2020893,19200,0.205488383769989
1723078421.8656273,19300,0.20177046954631805
1723078462.0365248,19400,0.17650070786476135
1723078501.9683259,19500,0.322662889957428
1723078545.073592,19600,0.23862206935882568
1723078585.266169,19700,0.14483335614204407
1723078625.7569294,19800,0.12261611968278885
1723078666.3692603,19900,0.18818455934524536
1723078706.732955,20000,0.22044089436531067
1723078756.2211955,20100,0.2636241018772125
1723078796.612406,20200,0.2342730164527893
1723078836.7957973,20300,0.32968267798423767
1723078877.5711153,20400,0.35715097188949585
1723078917.5839646,20500,0.6953434944152832
1723078960.7045307,20600,0.12355062365531921
1723079001.2234154,20700,0.6968876123428345
1723079041.1034007,20800,0.24685831367969513
1723079081.5922618,20900,0.2432454228401184
1723079121.756842,21000,0.2096209079027176
1723079171.3914428,21100,0.21040861308574677
1723079211.6167417,21200,0.2127852439880371
1723079251.5908833,21300,0.4334874749183655
1723079291.9169888,21400,0.29180318117141724
1723079332.0357494,21500,0.1511516273021698
1723079374.3497484,21600,0.20782646536827087
1723079414.6714919,21700,0.12544935941696167
