Wall time,Step,Value
1723252804.5415995,0,9.927783012390137
1723252918.7421136,100,39.65290832519531
1723253026.5382223,200,23.31748390197754
1723253134.863492,300,30.22352409362793
1723253242.7853987,400,32.027862548828125
1723253350.459822,500,24.326181411743164
1723253468.8263507,600,24.705305099487305
1723253576.5657873,700,20.330528259277344
1723253683.6687782,800,19.11687660217285
1723253791.0202851,900,16.086210250854492
1723253898.7976394,1000,16.868865966796875
1723254125.478412,1100,15.05891227722168
1723254233.3092196,1200,13.731290817260742
1723254340.925526,1300,12.108857154846191
1723254448.7823591,1400,8.725709915161133
1723254556.258471,1500,8.296182632446289
1723254666.1710293,1600,8.265097618103027
1723254773.8212993,1700,7.994161605834961
1723254881.1766276,1800,8.073469161987305
1723254988.55431,1900,8.044856071472168
1723255096.4389513,2000,8.25805950164795
1723255316.7468283,2100,8.384923934936523
1723255424.2621584,2200,8.305006980895996
1723255532.4464664,2300,8.640207290649414
1723255640.499968,2400,8.002768516540527
1723255748.7740004,2500,8.34011173248291
1723255858.047371,2600,8.140963554382324
1723255965.9656606,2700,8.206357955932617
1723256073.4854605,2800,8.264959335327148
1723256180.6633062,2900,8.289826393127441
1723256288.1796463,3000,8.102054595947266
1723256511.1517556,3100,8.18520736694336
1723256619.8070898,3200,8.342164039611816
1723256727.885791,3300,7.739685535430908
1723256836.4818215,3400,8.159074783325195
1723256945.0726402,3500,8.479024887084961
1723257055.7319396,3600,8.520086288452148
1723257164.2636063,3700,8.530914306640625
1723257272.879623,3800,8.614981651306152
1723257381.7887077,3900,8.320979118347168
1723257491.0840502,4000,8.544195175170898
1723257713.3915162,4100,8.384605407714844
1723257821.2953508,4200,8.293355941772461
1723257929.8400552,4300,8.109848022460938
1723258038.0079284,4400,8.30678939819336
1723258146.5107694,4500,8.500310897827148
1723258257.0510175,4600,7.960592269897461
1723258365.510693,4700,7.887363433837891
1723258474.0953248,4800,8.448103904724121
1723258582.42875,4900,8.526412010192871
1723258691.2220368,5000,8.316717147827148
1723258914.2165601,5100,8.333414077758789
1723259022.667244,5200,8.641773223876953
1723259131.483264,5300,7.918424606323242
1723259239.5589137,5400,8.76197624206543
1723259347.56473,5500,8.260407447814941
1723259458.1032114,5600,8.388019561767578
1723259566.3233268,5700,8.292268753051758
1723259674.561154,5800,8.307168960571289
1723259783.8608654,5900,8.490575790405273
1723259891.9073286,6000,7.954283237457275
1723260109.4780567,6100,8.419583320617676
1723260216.8489375,6200,8.295536041259766
1723260324.545715,6300,8.304354667663574
1723260432.3364842,6400,8.243108749389648
1723260539.8722773,6500,8.446340560913086
1723260649.3880308,6600,8.109540939331055
1723260757.9448225,6700,8.078888893127441
1723260866.3100564,6800,8.592924118041992
1723260973.9273508,6900,8.201643943786621
1723261081.9197118,7000,8.615518569946289
1723261299.3314645,7100,8.006407737731934
1723261407.527443,7200,8.03354549407959
1723261515.8612876,7300,8.203206062316895
1723261623.825815,7400,8.144847869873047
1723261731.7143302,7500,8.280850410461426
1723261841.4295516,7600,7.938782691955566
1723261950.1865158,7700,8.244436264038086
1723262057.881737,7800,8.446013450622559
1723262165.7843764,7900,8.103317260742188
1723262273.7451992,8000,8.375482559204102
1723262488.4371128,8100,8.032363891601562
1723262595.7559779,8200,8.203903198242188
1723262703.377347,8300,8.333993911743164
1723262811.6724095,8400,9.105177879333496
1723262919.8064299,8500,8.633845329284668
1723263029.1795568,8600,8.182500839233398
1723263136.930933,8700,8.72126293182373
1723263244.9082665,8800,8.092636108398438
1723263352.4800222,8900,8.266641616821289
