Wall time,Step,Value
1723141337.1868117,0,218.29092407226562
1723141393.412359,100,136.3189697265625
1723141429.1417108,200,117.78961944580078
1723141462.9407237,300,123.20367431640625
1723141496.7143052,400,117.38247680664062
1723141530.7283108,500,123.6224594116211
1723141579.5088642,600,110.8777847290039
1723141610.697465,700,113.37227630615234
1723141642.368489,800,115.88546752929688
1723141676.6754942,900,104.31208801269531
1723141709.5604565,1000,119.65640258789062
1723211406.2944994,1000,113.30037689208984
1723211582.4067981,1100,113.52098083496094
1723211630.7737508,1200,109.89141082763672
1723211677.6736119,1300,112.11714172363281
1723211724.1214087,1400,116.0546646118164
1723213226.3349004,1000,104.30606079101562
1723213418.057478,1100,112.96058654785156
1723213470.21639,1200,110.03524780273438
1723213520.885939,1300,111.66324615478516
1723213570.7505622,1400,116.09342956542969
1723213620.8936818,1500,110.51201629638672
1723215717.3629344,1000,96.47533416748047
1723215899.239243,1100,114.05653381347656
1723215950.205562,1200,110.43603515625
1723215999.5076735,1300,110.94699096679688
1723216048.0641372,1400,115.90676879882812
1723216096.92088,1500,111.03633880615234
1723216146.118766,1600,99.13809967041016
1723216194.9016988,1700,108.02116394042969
1723216243.5200026,1800,114.05792236328125
1723216291.934502,1900,107.30891418457031
1723216340.5974727,2000,95.86202239990234
1723216497.0015962,2100,96.15869903564453
1723216545.3324292,2200,105.94817352294922
1723216594.2730346,2300,101.176025390625
1723216643.0155847,2400,89.8843002319336
1723216691.6004477,2500,109.80462646484375
1723216740.791157,2600,103.22711181640625
1723216789.569071,2700,100.59793090820312
1723216838.0260777,2800,110.21533966064453
1723216886.593534,2900,97.34363555908203
1723216934.1263587,3000,107.710205078125
1723217091.4522297,3100,88.52812957763672
1723217139.6968288,3200,100.55464935302734
1723217187.9971025,3300,97.91230773925781
1723217236.5302346,3400,100.13401794433594
1723217284.9505591,3500,102.81582641601562
1723217334.57808,3600,100.65364837646484
1723217383.3725247,3700,90.82096099853516
1723217431.2074096,3800,102.91827392578125
1723217478.7719,3900,97.86814880371094
1723217526.12603,4000,114.41927337646484
1723217679.768089,4100,95.20304870605469
1723217726.7770827,4200,108.90885925292969
1723217774.030401,4300,99.66941833496094
1723217821.4358091,4400,95.98794555664062
1723217868.5376549,4500,86.94407653808594
1723217916.5351558,4600,93.06292724609375
1723217963.7796469,4700,91.88003540039062
1723218011.2686372,4800,90.02342224121094
1723218058.6482034,4900,104.34764099121094
1723218105.9741538,5000,88.56185913085938
1723218258.8012168,5100,89.02525329589844
1723218305.9585829,5200,79.94602966308594
1723218353.3107002,5300,93.59480285644531
1723218400.3606803,5400,100.12877655029297
1723218447.5823505,5500,93.60218811035156
1723218495.4137862,5600,88.980712890625
1723218542.8176901,5700,91.12712860107422
1723218589.9682388,5800,97.65010833740234
1723218637.0985963,5900,88.12394714355469
