Wall time,Step,Value
1723142926.28902,0,0.2593749761581421
1723143012.8169613,100,0.26875001192092896
1723143092.6534421,200,0.3531250059604645
1723143172.6493793,300,0.39375001192092896
1723143262.160587,400,0.4468750059604645
1723143345.4366877,500,0.47187501192092896
1723143459.6784,600,0.503125011920929
1723143543.8514538,700,0.515625
1723143626.8916512,800,0.5249999761581421
1723143714.7768135,900,0.606249988079071
1723143797.978137,1000,0.5593750476837158
1723143936.1782062,1100,0.546875
1723144029.7724788,1200,0.5625
1723144118.3724253,1300,0.5968749523162842
1723144220.3530195,1400,0.6000000238418579
1723153673.4521658,1000,0.5687500238418579
1723153817.0080914,1100,0.628125011920929
1723153902.9999597,1200,0.559374988079071
1723153987.9749935,1300,0.609375
1723154079.4779663,1400,0.59375
1723154164.3670404,1500,0.6312499642372131
1723154255.186405,1600,0.590624988079071
1723154346.439628,1700,0.690625011920929
1723154443.8738356,1800,0.659375011920929
1723154549.2862442,1900,0.6875
1723154647.136672,2000,0.7250000238418579
1723154789.1198332,2100,0.7437499761581421
1723154888.2721205,2200,0.715624988079071
1723154980.2004187,2300,0.734375
1723155080.878895,2400,0.7093750238418579
1723155179.864986,2500,0.721875011920929
1723155279.8981857,2600,0.7687499523162842
1723155373.085058,2700,0.75
1723155469.923052,2800,0.7718750238418579
1723155569.4337888,2900,0.78125
1723155662.9978902,3000,0.8031250238418579
1723155810.008052,3100,0.809374988079071
1723155907.228433,3200,0.7875000238418579
1723156002.4385223,3300,0.784375011920929
1723156100.915938,3400,0.768750011920929
1723156197.2593355,3500,0.796875
1723156306.4283578,3600,0.784375011920929
1723156406.0817733,3700,0.7593749761581421
1723156508.6503704,3800,0.809374988079071
1723156611.919211,3900,0.793749988079071
1723156712.9820936,4000,0.796875
1723156873.2798452,4100,0.78125
1723156974.864317,4200,0.8031250238418579
1723157079.1225197,4300,0.8562499284744263
1723157184.2097657,4400,0.8031250238418579
1723157288.7945042,4500,0.828125
1723157394.6552198,4600,0.824999988079071
1723157495.0230088,4700,0.8125
1723157599.9372241,4800,0.809374988079071
1723157700.3056293,4900,0.8187500238418579
1723157803.8558211,5000,0.828125
1723157957.7468739,5100,0.809374988079071
1723158062.8839633,5200,0.828125
1723158166.5180516,5300,0.796875
1723158269.7376764,5400,0.828125
1723158373.0589297,5500,0.856249988079071
1723158479.7621474,5600,0.8000000715255737
1723158580.1690788,5700,0.824999988079071
1723158686.6748366,5800,0.828125
1723158796.1318617,5900,0.8656250238418579
1723158900.305003,6000,0.828125
1723159067.065828,6100,0.84375
1723159174.4307234,6200,0.871874988079071
1723159281.1828148,6300,0.8500000238418579
